# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 5499  Weld ON: 5499  Weave: 5499  Patterns: Circle
# Phases: ACCEL: 746  CRUISE: 3910  DECEL: 841  STOP: 2

-59.966, 20.042, 18.735, 158.601, 58.661, -33.108, ACCEL, 452.00, -896.27, 1338.09, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.02, +1.34, Lin 0-1 t=0.122 +Circle
-59.977, 19.934, 18.596, 158.614, 58.673, -33.130, ACCEL, 452.71, -899.20, 1339.84, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.64, +1.79, Lin 0-1 t=0.123 +Circle
-59.988, 19.827, 18.456, 158.626, 58.710, -33.152, ACCEL, 453.43, -901.89, 1342.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.98, +1.56, Lin 0-1 t=0.124 +Circle
-59.978, 19.741, 18.316, 158.628, 58.750, -33.156, ACCEL, 454.14, -903.33, 1344.46, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.47, +0.74, Lin 0-1 t=0.125 +Circle
-59.932, 19.726, 18.265, 158.609, 58.789, -33.122, ACCEL, 454.85, -902.96, 1345.57, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.88, -0.37, Lin 0-1 t=0.126 +Circle
-59.860, 19.778, 18.315, 158.562, 58.820, -33.035, ACCEL, 455.57, -900.92, 1345.19, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.04, -1.33, Lin 0-1 t=0.127 +Circle
-59.771, 19.838, 18.421, 158.501, 58.824, -32.922, ACCEL, 456.28, -898.00, 1343.45, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.67, -1.79, Lin 0-1 t=0.128 +Circle
-59.682, 19.898, 18.528, 158.440, 58.802, -32.809, ACCEL, 456.99, -895.29, 1341.02, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.96, -1.57, Lin 0-1 t=0.129 +Circle
-59.613, 19.936, 18.634, 158.389, 58.779, -32.713, ACCEL, 457.71, -893.84, 1338.82, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.46, -0.75, Lin 0-1 t=0.130 +Circle
-59.581, 19.903, 18.652, 158.358, 58.755, -32.657, ACCEL, 458.42, -894.20, 1337.70, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.88, +0.36, Lin 0-1 t=0.131 +Circle
-59.576, 19.804, 18.569, 158.356, 58.739, -32.652, ACCEL, 459.13, -896.23, 1338.07, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.06, +1.33, Lin 0-1 t=0.132 +Circle
-59.588, 19.696, 18.428, 158.368, 58.750, -32.675, ACCEL, 459.84, -899.15, 1339.80, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.69, +1.79, Lin 0-1 t=0.133 +Circle
-59.599, 19.588, 18.287, 158.381, 58.788, -32.697, ACCEL, 460.56, -901.86, 1342.23, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.94, +1.57, Lin 0-1 t=0.134 +Circle
-59.591, 19.501, 18.146, 158.383, 58.827, -32.703, ACCEL, 461.27, -903.32, 1344.43, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.45, +0.75, Lin 0-1 t=0.135 +Circle
-59.545, 19.485, 18.093, 158.365, 58.867, -32.670, ACCEL, 461.99, -902.98, 1345.57, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.89, -0.35, Lin 0-1 t=0.136 +Circle
-59.473, 19.536, 18.141, 158.319, 58.899, -32.584, ACCEL, 462.70, -900.96, 1345.20, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.08, -1.32, Lin 0-1 t=0.137 +Circle
-59.384, 19.595, 18.248, 158.258, 58.903, -32.471, ACCEL, 463.41, -898.04, 1343.48, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.72, -1.79, Lin 0-1 t=0.138 +Circle
-59.294, 19.654, 18.355, 158.198, 58.881, -32.358, ACCEL, 464.13, -895.33, 1341.05, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.91, -1.57, Lin 0-1 t=0.139 +Circle
-59.225, 19.693, 18.462, 158.147, 58.858, -32.263, ACCEL, 464.84, -893.85, 1338.85, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.44, -0.76, Lin 0-1 t=0.141 +Circle
-59.193, 19.661, 18.481, 158.116, 58.834, -32.206, ACCEL, 465.55, -894.18, 1337.70, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.89, +0.34, Lin 0-1 t=0.142 +Circle
-59.189, 19.562, 18.399, 158.114, 58.818, -32.201, ACCEL, 466.26, -896.19, 1338.05, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.10, +1.31, Lin 0-1 t=0.143 +Circle
-59.201, 19.454, 18.257, 158.126, 58.829, -32.224, ACCEL, 466.98, -899.11, 1339.77, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.75, +1.79, Lin 0-1 t=0.144 +Circle
-59.214, 19.346, 18.115, 158.139, 58.866, -32.247, ACCEL, 467.69, -901.83, 1342.19, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.89, +1.58, Lin 0-1 t=0.145 +Circle
-59.206, 19.259, 17.973, 158.142, 58.905, -32.254, ACCEL, 468.40, -903.31, 1344.41, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.43, +0.77, Lin 0-1 t=0.146 +Circle
-59.162, 19.241, 17.919, 158.125, 58.945, -32.222, ACCEL, 469.12, -903.00, 1345.56, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.90, -0.33, Lin 0-1 t=0.147 +Circle
-59.089, 19.291, 17.965, 158.079, 58.977, -32.137, ACCEL, 469.83, -901.00, 1345.22, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.12, -1.31, Lin 0-1 t=0.148 +Circle
-59.000, 19.349, 18.073, 158.019, 58.981, -32.024, ACCEL, 470.54, -898.08, 1343.51, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.77, -1.78, Lin 0-1 t=0.149 +Circle
-58.910, 19.408, 18.181, 157.959, 58.960, -31.912, CRUISE, 471.26, -895.36, 1341.09, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.87, -1.58, Lin 0-1 t=0.150 +Circle
-58.841, 19.447, 18.288, 157.908, 58.937, -31.816, CRUISE, 471.97, -893.86, 1338.87, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.41, -0.78, Lin 0-1 t=0.151 +Circle
-58.808, 19.416, 18.308, 157.878, 58.913, -31.758, CRUISE, 472.68, -894.17, 1337.71, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.90, +0.33, Lin 0-1 t=0.152 +Circle
-58.804, 19.318, 18.227, 157.875, 58.896, -31.754, CRUISE, 473.40, -896.15, 1338.04, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.14, +1.30, Lin 0-1 t=0.153 +Circle
-58.818, 19.210, 18.084, 157.888, 58.907, -31.777, CRUISE, 474.11, -899.07, 1339.74, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.80, +1.78, Lin 0-1 t=0.154 +Circle
-58.831, 19.102, 17.941, 157.900, 58.944, -31.801, CRUISE, 474.82, -901.80, 1342.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.84, +1.59, Lin 0-1 t=0.155 +Circle
-58.824, 19.014, 17.798, 157.904, 58.984, -31.809, CRUISE, 475.54, -903.30, 1344.38, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.40, +0.78, Lin 0-1 t=0.156 +Circle
-58.781, 18.995, 17.742, 157.888, 59.024, -31.778, CRUISE, 476.25, -903.01, 1345.55, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.91, -0.32, Lin 0-1 t=0.157 +Circle
-58.708, 19.043, 17.787, 157.843, 59.056, -31.694, CRUISE, 476.96, -901.04, 1345.23, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.16, -1.30, Lin 0-1 t=0.158 +Circle
-58.619, 19.101, 17.895, 157.783, 59.061, -31.582, CRUISE, 477.68, -898.13, 1343.54, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.83, -1.78, Lin 0-1 t=0.159 +Circle
-58.529, 19.159, 18.003, 157.723, 59.040, -31.470, CRUISE, 478.39, -895.39, 1341.12, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.82, -1.59, Lin 0-1 t=0.160 +Circle
-58.459, 19.199, 18.111, 157.672, 59.017, -31.373, CRUISE, 479.10, -893.87, 1338.90, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.39, -0.79, Lin 0-1 t=0.161 +Circle
-58.427, 19.168, 18.133, 157.642, 58.993, -31.315, CRUISE, 479.82, -894.15, 1337.71, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.91, +0.31, Lin 0-1 t=0.162 +Circle
-58.423, 19.071, 18.053, 157.640, 58.976, -31.311, CRUISE, 480.53, -896.12, 1338.02, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.18, +1.29, Lin 0-1 t=0.163 +Circle
-58.438, 18.963, 17.909, 157.652, 58.987, -31.335, CRUISE, 481.24, -899.03, 1339.70, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.85, +1.78, Lin 0-1 t=0.164 +Circle
-58.452, 18.855, 17.766, 157.665, 59.024, -31.358, CRUISE, 481.96, -901.77, 1342.12, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.80, +1.59, Lin 0-1 t=0.165 +Circle
-58.446, 18.766, 17.623, 157.670, 59.063, -31.368, CRUISE, 482.67, -903.30, 1344.35, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.38, +0.80, Lin 0-1 t=0.166 +Circle
-58.403, 18.747, 17.565, 157.654, 59.103, -31.338, CRUISE, 483.38, -903.03, 1345.54, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.91, -0.30, Lin 0-1 t=0.167 +Circle
-58.331, 18.793, 17.609, 157.609, 59.136, -31.255, CRUISE, 484.10, -901.07, 1345.25, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.20, -1.29, Lin 0-1 t=0.168 +Circle
-58.241, 18.851, 17.716, 157.550, 59.141, -31.143, CRUISE, 484.81, -898.17, 1343.57, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.88, -1.78, Lin 0-1 t=0.169 +Circle
-58.151, 18.909, 17.824, 157.491, 59.121, -31.032, CRUISE, 485.52, -895.42, 1341.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.77, -1.60, Lin 0-1 t=0.170 +Circle
-58.081, 18.948, 17.932, 157.440, 59.097, -30.935, CRUISE, 486.24, -893.88, 1338.92, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.37, -0.80, Lin 0-1 t=0.171 +Circle
-58.048, 18.918, 17.954, 157.409, 59.074, -30.876, CRUISE, 486.95, -894.13, 1337.72, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.92, +0.29, Lin 0-1 t=0.172 +Circle
-58.045, 18.822, 17.875, 157.407, 59.057, -30.872, CRUISE, 487.66, -896.08, 1338.00, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.22, +1.28, Lin 0-1 t=0.173 +Circle
-58.061, 18.714, 17.732, 157.420, 59.067, -30.896, CRUISE, 488.38, -898.98, 1339.67, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.91, +1.78, Lin 0-1 t=0.174 +Circle
-58.076, 18.606, 17.589, 157.433, 59.104, -30.920, CRUISE, 489.09, -901.73, 1342.08, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.75, +1.60, Lin 0-1 t=0.175 +Circle
-58.071, 18.516, 17.445, 157.438, 59.143, -30.930, CRUISE, 489.80, -903.29, 1344.32, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.36, +0.81, Lin 0-1 t=0.176 +Circle
-58.029, 18.495, 17.386, 157.423, 59.183, -30.902, CRUISE, 490.52, -903.05, 1345.54, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.92, -0.29, Lin 0-1 t=0.177 +Circle
-57.956, 18.541, 17.428, 157.379, 59.216, -30.820, CRUISE, 491.23, -901.11, 1345.26, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.23, -1.28, Lin 0-1 t=0.178 +Circle
-57.866, 18.598, 17.535, 157.321, 59.222, -30.709, CRUISE, 491.94, -898.21, 1343.60, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.93, -1.78, Lin 0-1 t=0.179 +Circle
-57.776, 18.655, 17.642, 157.263, 59.202, -30.598, CRUISE, 492.66, -895.46, 1341.19, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.72, -1.60, Lin 0-1 t=0.181 +Circle
-57.706, 18.695, 17.749, 157.211, 59.178, -30.501, CRUISE, 493.37, -893.89, 1338.95, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.34, -0.82, Lin 0-1 t=0.182 +Circle
-57.673, 18.666, 17.773, 157.181, 59.155, -30.441, CRUISE, 494.08, -894.12, 1337.72, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.93, +0.28, Lin 0-1 t=0.183 +Circle
-57.671, 18.571, 17.695, 157.178, 59.138, -30.437, CRUISE, 494.80, -896.05, 1337.99, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.25, +1.27, Lin 0-1 t=0.184 +Circle
-57.687, 18.463, 17.552, 157.191, 59.148, -30.461, CRUISE, 495.51, -898.94, 1339.64, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -0.96, +1.78, Lin 0-1 t=0.185 +Circle
-57.703, 18.355, 17.408, 157.204, 59.184, -30.485, CRUISE, 496.22, -901.70, 1342.05, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.70, +1.61, Lin 0-1 t=0.186 +Circle
-57.698, 18.264, 17.265, 157.210, 59.224, -30.497, CRUISE, 496.94, -903.28, 1344.30, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.33, +0.83, Lin 0-1 t=0.187 +Circle
-57.657, 18.242, 17.204, 157.195, 59.263, -30.471, CRUISE, 497.65, -903.06, 1345.53, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.93, -0.27, Lin 0-1 t=0.188 +Circle
-57.585, 18.286, 17.244, 157.152, 59.297, -30.389, CRUISE, 498.36, -901.15, 1345.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.27, -1.26, Lin 0-1 t=0.189 +Circle
-57.494, 18.342, 17.351, 157.094, 59.303, -30.279, CRUISE, 499.08, -898.26, 1343.63, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +0.99, -1.78, Lin 0-1 t=0.190 +Circle
-57.404, 18.399, 17.458, 157.037, 59.283, -30.169, CRUISE, 499.79, -895.49, 1341.22, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.68, -1.61, Lin 0-1 t=0.191 +Circle
-57.334, 18.439, 17.564, 156.985, 59.259, -30.071, CRUISE, 500.50, -893.90, 1338.97, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.32, -0.83, Lin 0-1 t=0.192 +Circle
-57.300, 18.411, 17.589, 156.954, 59.236, -30.011, CRUISE, 501.21, -894.10, 1337.73, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.94, +0.26, Lin 0-1 t=0.193 +Circle
-57.299, 18.316, 17.512, 156.952, 59.218, -30.007, CRUISE, 501.93, -896.01, 1337.97, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.29, +1.26, Lin 0-1 t=0.194 +Circle
-57.316, 18.208, 17.368, 156.965, 59.228, -30.031, CRUISE, 502.64, -898.90, 1339.61, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.01, +1.77, Lin 0-1 t=0.195 +Circle
-57.332, 18.100, 17.225, 156.977, 59.264, -30.056, CRUISE, 503.35, -901.67, 1342.01, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.65, +1.61, Lin 0-1 t=0.196 +Circle
-57.329, 18.010, 17.082, 156.984, 59.304, -30.069, CRUISE, 504.07, -903.27, 1344.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.31, +0.84, Lin 0-1 t=0.197 +Circle
-57.289, 17.986, 17.019, 156.971, 59.344, -30.043, CRUISE, 504.78, -903.08, 1345.52, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.94, -0.25, Lin 0-1 t=0.198 +Circle
-57.216, 18.029, 17.058, 156.928, 59.378, -29.963, CRUISE, 505.50, -901.18, 1345.29, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.31, -1.25, Lin 0-1 t=0.199 +Circle
-57.126, 18.085, 17.164, 156.871, 59.384, -29.853, CRUISE, 506.21, -898.30, 1343.66, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.04, -1.77, Lin 0-1 t=0.200 +Circle
-57.035, 18.141, 17.270, 156.814, 59.365, -29.743, CRUISE, 506.92, -895.52, 1341.26, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.63, -1.62, Lin 0-1 t=0.201 +Circle
-56.965, 18.181, 17.376, 156.763, 59.341, -29.645, CRUISE, 507.63, -893.91, 1339.00, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.29, -0.85, Lin 0-1 t=0.202 +Circle
-56.931, 18.153, 17.402, 156.731, 59.318, -29.585, CRUISE, 508.35, -894.09, 1337.74, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.94, +0.25, Lin 0-1 t=0.203 +Circle
-56.931, 18.060, 17.326, 156.729, 59.300, -29.580, CRUISE, 509.06, -895.97, 1337.96, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.33, +1.25, Lin 0-1 t=0.204 +Circle
-56.948, 17.952, 17.183, 156.742, 59.310, -29.605, CRUISE, 509.77, -898.86, 1339.58, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.06, +1.77, Lin 0-1 t=0.205 +Circle
-56.965, 17.844, 17.039, 156.755, 59.346, -29.629, CRUISE, 510.49, -901.64, 1341.97, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.60, +1.62, Lin 0-1 t=0.206 +Circle
-56.963, 17.753, 16.896, 156.762, 59.386, -29.644, CRUISE, 511.20, -903.26, 1344.24, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.28, +0.85, Lin 0-1 t=0.207 +Circle
-56.924, 17.728, 16.831, 156.750, 59.426, -29.620, CRUISE, 511.91, -903.10, 1345.51, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.95, -0.24, Lin 0-1 t=0.208 +Circle
-56.851, 17.769, 16.868, 156.708, 59.460, -29.540, CRUISE, 512.63, -901.22, 1345.30, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.35, -1.24, Lin 0-1 t=0.209 +Circle
-56.760, 17.825, 16.974, 156.651, 59.467, -29.431, CRUISE, 513.34, -898.34, 1343.69, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.09, -1.77, Lin 0-1 t=0.210 +Circle
-56.670, 17.881, 17.080, 156.594, 59.447, -29.322, CRUISE, 514.05, -895.56, 1341.29, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.58, -1.63, Lin 0-1 t=0.211 +Circle
-56.599, 17.921, 17.186, 156.543, 59.424, -29.224, CRUISE, 514.77, -893.93, 1339.02, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.27, -0.86, Lin 0-1 t=0.212 +Circle
-56.565, 17.894, 17.213, 156.512, 59.400, -29.163, CRUISE, 515.48, -894.07, 1337.74, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.95, +0.23, Lin 0-1 t=0.213 +Circle
-56.565, 17.801, 17.139, 156.509, 59.382, -29.158, CRUISE, 516.19, -895.94, 1337.94, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.37, +1.23, Lin 0-1 t=0.214 +Circle
-56.583, 17.693, 16.995, 156.522, 59.392, -29.183, CRUISE, 516.91, -898.81, 1339.54, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.12, +1.77, Lin 0-1 t=0.215 +Circle
-56.601, 17.585, 16.851, 156.535, 59.427, -29.208, CRUISE, 517.62, -901.60, 1341.94, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.56, +1.63, Lin 0-1 t=0.216 +Circle
-56.600, 17.493, 16.707, 156.543, 59.467, -29.223, CRUISE, 518.33, -903.25, 1344.21, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.26, +0.87, Lin 0-1 t=0.217 +Circle
-56.561, 17.467, 16.641, 156.531, 59.507, -29.201, CRUISE, 519.05, -903.11, 1345.50, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.95, -0.22, Lin 0-1 t=0.218 +Circle
-56.489, 17.507, 16.677, 156.490, 59.542, -29.122, CRUISE, 519.76, -901.26, 1345.31, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.38, -1.23, Lin 0-1 t=0.219 +Circle
-56.398, 17.563, 16.782, 156.434, 59.549, -29.013, CRUISE, 520.47, -898.39, 1343.72, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.14, -1.77, Lin 0-1 t=0.221 +Circle
-56.307, 17.618, 16.887, 156.377, 59.530, -28.905, CRUISE, 521.19, -895.59, 1341.33, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.53, -1.63, Lin 0-1 t=0.222 +Circle
-56.236, 17.658, 16.993, 156.326, 59.506, -28.806, CRUISE, 521.90, -893.94, 1339.05, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.24, -0.88, Lin 0-1 t=0.223 +Circle
-56.202, 17.632, 17.021, 156.295, 59.483, -28.745, CRUISE, 522.61, -894.06, 1337.75, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.96, +0.21, Lin 0-1 t=0.224 +Circle
-56.202, 17.540, 16.947, 156.292, 59.465, -28.740, CRUISE, 523.33, -895.90, 1337.93, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.40, +1.22, Lin 0-1 t=0.225 +Circle
-56.221, 17.432, 16.803, 156.305, 59.474, -28.765, CRUISE, 524.04, -898.77, 1339.51, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.17, +1.77, Lin 0-1 t=0.226 +Circle
-56.240, 17.324, 16.660, 156.318, 59.510, -28.790, CRUISE, 524.75, -901.57, 1341.90, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.51, +1.64, Lin 0-1 t=0.227 +Circle
-56.239, 17.232, 16.516, 156.326, 59.550, -28.807, CRUISE, 525.47, -903.23, 1344.18, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.23, +0.88, Lin 0-1 t=0.228 +Circle
-56.202, 17.205, 16.448, 156.315, 59.590, -28.786, CRUISE, 526.18, -903.13, 1345.49, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.96, -0.21, Lin 0-1 t=0.229 +Circle
-56.129, 17.243, 16.482, 156.275, 59.625, -28.708, CRUISE, 526.89, -901.29, 1345.32, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.42, -1.22, Lin 0-1 t=0.230 +Circle
-56.038, 17.298, 16.587, 156.219, 59.632, -28.600, CRUISE, 527.61, -898.43, 1343.75, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.20, -1.76, Lin 0-1 t=0.231 +Circle
-55.948, 17.353, 16.693, 156.164, 59.614, -28.492, CRUISE, 528.32, -895.63, 1341.36, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.48, -1.64, Lin 0-1 t=0.232 +Circle
-55.876, 17.393, 16.798, 156.113, 59.590, -28.393, CRUISE, 529.03, -893.95, 1339.07, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.22, -0.89, Lin 0-1 t=0.233 +Circle
-55.842, 17.368, 16.827, 156.081, 59.567, -28.331, CRUISE, 529.75, -894.04, 1337.76, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.96, +0.20, Lin 0-1 t=0.234 +Circle
-55.843, 17.277, 16.754, 156.079, 59.548, -28.326, CRUISE, 530.46, -895.87, 1337.91, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.44, +1.21, Lin 0-1 t=0.235 +Circle
-55.862, 17.169, 16.610, 156.092, 59.557, -28.351, CRUISE, 531.17, -898.73, 1339.48, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.22, +1.76, Lin 0-1 t=0.236 +Circle
-55.882, 17.061, 16.466, 156.105, 59.593, -28.376, CRUISE, 531.89, -901.54, 1341.86, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +2.46, +1.64, Lin 0-1 t=0.237 +Circle
-55.882, 16.968, 16.322, 156.114, 59.633, -28.394, CRUISE, 532.60, -903.22, 1344.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.20, +0.90, Lin 0-1 t=0.238 +Circle
-55.845, 16.940, 16.253, 156.103, 59.673, -28.374, CRUISE, 533.31, -903.14, 1345.48, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +5.97, -0.19, Lin 0-1 t=0.239 +Circle
-55.773, 16.977, 16.285, 156.064, 59.708, -28.297, CRUISE, 534.03, -901.33, 1345.34, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +4.46, -1.21, Lin 0-1 t=0.240 +Circle
-55.682, 17.031, 16.390, 156.009, 59.715, -28.190, CRUISE, 534.74, -898.47, 1343.78, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, +1.25, -1.76, Lin 0-1 t=0.241 +Circle
-55.591, 17.085, 16.495, 155.954, 59.697, -28.084, CRUISE, 535.45, -895.66, 1341.40, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -2.43, -1.65, Lin 0-1 t=0.242 +Circle
-55.520, 17.126, 16.599, 155.902, 59.674, -27.984, CRUISE, 536.17, -893.96, 1339.10, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.19, -0.90, Lin 0-1 t=0.243 +Circle
-55.485, 17.101, 16.629, 155.870, 59.651, -27.922, CRUISE, 536.88, -894.03, 1337.77, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -5.97, +0.18, Lin 0-1 t=0.244 +Circle
-55.486, 17.012, 16.558, 155.868, 59.632, -27.917, CRUISE, 537.59, -895.83, 1337.90, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -4.47, +1.20, Lin 0-1 t=0.245 +Circle
-55.507, 16.904, 16.414, 155.881, 59.641, -27.942, CRUISE, 538.30, -898.69, 1339.45, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Circle, -1.27, +1.76, Lin 0-1 t=0.246 +Circle
