# Kinmatech Trajectory
# Format: J1, J2, J3, J4, J5, J6, Phase, X(mm), Y(mm), Z(mm), RX(deg), RY(deg), RZ(deg), WeldOn, Current(%), Voltage(%), WeavePattern, WeaveLat(mm), WeaveVert(mm), Comment
# Total points: 1586  Weld ON: 1586  Weave: 1586  Patterns: Sine
# Phases: ACCEL: 267  CRUISE: 1050  DECEL: 266  STOP: 3

-112.820, 27.638, 25.145, -163.407, 57.402, -96.337, DECEL, -307.99, -846.89, 1313.56, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.17, +0.00, Curve u=0.925 +Sine
-112.495, 27.383, 24.902, -163.618, 57.297, -95.972, DECEL, -305.21, -851.96, 1315.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.74, +0.00, Curve u=0.928 +Sine
-112.190, 27.318, 24.776, -163.831, 57.271, -95.603, DECEL, -301.56, -854.26, 1316.73, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.67, +0.00, Curve u=0.932 +Sine
-111.889, 27.561, 24.837, -164.062, 57.363, -95.200, DECEL, -296.29, -852.37, 1318.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.97, +0.00, Curve u=0.935 +Sine
-111.577, 27.688, 24.829, -164.292, 57.408, -94.801, DECEL, -291.55, -852.15, 1319.79, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.95, +0.00, Curve u=0.938 +Sine
-111.272, 27.464, 24.612, -164.494, 57.319, -94.455, DECEL, -288.77, -856.65, 1321.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.11, +0.00, Curve u=0.942 +Sine
-110.976, 27.241, 24.396, -164.691, 57.233, -94.118, DECEL, -286.04, -861.02, 1322.73, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.98, +0.00, Curve u=0.945 +Sine
-110.658, 27.358, 24.388, -164.926, 57.271, -93.714, DECEL, -281.21, -860.80, 1324.16, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.74, +0.00, Curve u=0.949 +Sine
-110.320, 27.558, 24.430, -165.178, 57.336, -93.279, DECEL, -275.75, -859.58, 1325.55, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.78, +0.00, Curve u=0.952 +Sine
-110.017, 27.428, 24.277, -165.387, 57.283, -92.924, DECEL, -272.43, -862.73, 1326.92, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.50, +0.00, Curve u=0.955 +Sine
-109.748, 27.114, 24.012, -165.561, 57.166, -92.629, DECEL, -270.44, -868.21, 1328.25, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.37, +0.00, Curve u=0.959 +Sine
-109.439, 27.065, 23.910, -165.779, 57.142, -92.258, DECEL, -266.54, -870.15, 1329.55, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.13, +0.00, Curve u=0.962 +Sine
-109.074, 27.259, 23.957, -166.051, 57.196, -91.795, DECEL, -260.72, -868.99, 1330.82, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.82, +0.00, Curve u=0.966 +Sine
-108.747, 27.236, 23.874, -166.284, 57.176, -91.401, DECEL, -256.51, -870.69, 1332.06, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.59, +0.00, Curve u=0.969 +Sine
-108.501, 26.905, 23.607, -166.443, 57.057, -91.134, DECEL, -254.79, -876.30, 1333.27, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.20, +0.00, Curve u=0.973 +Sine
-108.227, 26.704, 23.419, -166.629, 56.980, -90.820, DECEL, -252.01, -880.16, 1334.44, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.86, +0.00, Curve u=0.976 +Sine
-107.850, 26.828, 23.431, -166.905, 57.002, -90.353, DECEL, -246.34, -879.90, 1335.58, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.59, +0.00, Curve u=0.979 +Sine
-107.486, 26.878, 23.400, -167.170, 57.000, -89.909, DECEL, -241.21, -880.65, 1336.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.99, +0.00, Curve u=0.983 +Sine
-107.246, 26.576, 23.156, -167.328, 56.891, -89.645, DECEL, -239.33, -885.83, 1337.75, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.02, +0.00, Curve u=0.986 +Sine
-107.016, 26.268, 22.908, -167.478, 56.781, -89.394, DECEL, -237.54, -891.00, 1338.79, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.99, +0.00, Curve u=0.990 +Sine
-106.648, 26.297, 22.871, -167.745, 56.768, -88.948, DECEL, -232.34, -891.93, 1339.79, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.44, +0.00, Curve u=0.993 +Sine
-106.247, 26.371, 22.863, -168.037, 56.764, -88.460, DECEL, -226.56, -892.38, 1340.75, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.93, +0.00, Curve u=0.997 +Sine
-105.986, 26.089, 22.637, -168.212, 56.656, -88.169, DECEL, -224.18, -897.36, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Curve u=1.000 +Sine
-106.173, 26.079, 22.630, -168.081, 56.691, -88.388, ACCEL, -226.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.003 +Sine
-106.338, 26.134, 22.664, -167.968, 56.745, -88.575, ACCEL, -228.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.007 +Sine
-106.483, 26.129, 22.661, -167.866, 56.774, -88.745, ACCEL, -230.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.010 +Sine
-106.606, 26.050, 22.612, -167.776, 56.771, -88.896, ACCEL, -232.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.014 +Sine
-106.710, 25.912, 22.526, -167.696, 56.742, -89.030, ACCEL, -234.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.017 +Sine
-106.807, 25.753, 22.427, -167.620, 56.704, -89.159, ACCEL, -236.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.021 +Sine
-106.911, 25.619, 22.343, -167.540, 56.677, -89.293, ACCEL, -238.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.024 +Sine
-107.034, 25.545, 22.297, -167.450, 56.677, -89.444, ACCEL, -240.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.028 +Sine
-107.180, 25.545, 22.297, -167.349, 56.709, -89.614, ACCEL, -242.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.031 +Sine
-107.345, 25.604, 22.333, -167.237, 56.766, -89.800, ACCEL, -244.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.034 +Sine
-107.516, 25.682, 22.383, -167.122, 56.833, -89.992, ACCEL, -246.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.038 +Sine
-107.681, 25.736, 22.416, -167.011, 56.889, -90.177, ACCEL, -248.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.041 +Sine
-107.825, 25.728, 22.411, -166.911, 56.919, -90.346, ACCEL, -250.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.045 +Sine
-107.945, 25.646, 22.360, -166.824, 56.916, -90.493, ACCEL, -252.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.048 +Sine
-108.045, 25.506, 22.272, -166.747, 56.888, -90.623, ACCEL, -254.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.052 +Sine
-108.137, 25.345, 22.171, -166.674, 56.851, -90.747, ACCEL, -256.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.055 +Sine
-108.237, 25.209, 22.085, -166.597, 56.825, -90.877, ACCEL, -258.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.059 +Sine
-108.358, 25.132, 22.036, -166.510, 56.826, -91.024, ACCEL, -260.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.062 +Sine
-108.503, 25.129, 22.034, -166.411, 56.859, -91.193, ACCEL, -262.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.066 +Sine
-108.667, 25.184, 22.069, -166.300, 56.917, -91.378, ACCEL, -264.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.069 +Sine
-108.840, 25.259, 22.116, -166.186, 56.985, -91.570, ACCEL, -266.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.072 +Sine
-109.004, 25.308, 22.148, -166.077, 57.042, -91.754, ACCEL, -268.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.076 +Sine
-109.147, 25.297, 22.141, -165.979, 57.072, -91.920, ACCEL, -270.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.079 +Sine
-109.264, 25.213, 22.087, -165.894, 57.071, -92.064, ACCEL, -272.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.083 +Sine
-109.360, 25.071, 21.997, -165.820, 57.043, -92.190, ACCEL, -274.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.086 +Sine
-109.448, 24.908, 21.894, -165.751, 57.007, -92.309, ACCEL, -276.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.090 +Sine
-109.544, 24.769, 21.806, -165.677, 56.982, -92.435, ACCEL, -278.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.093 +Sine
-109.661, 24.691, 21.755, -165.593, 56.984, -92.579, ACCEL, -280.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.097 +Sine
-109.805, 24.684, 21.751, -165.495, 57.018, -92.745, ACCEL, -282.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.100 +Sine
-109.970, 24.735, 21.784, -165.386, 57.077, -92.929, ACCEL, -284.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.103 +Sine
-110.142, 24.806, 21.829, -165.274, 57.145, -93.120, ACCEL, -286.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.107 +Sine
-110.306, 24.852, 21.858, -165.166, 57.203, -93.304, ACCEL, -288.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.110 +Sine
-110.448, 24.838, 21.849, -165.070, 57.234, -93.468, ACCEL, -290.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.114 +Sine
-110.562, 24.751, 21.794, -164.988, 57.233, -93.608, ACCEL, -292.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.117 +Sine
-110.654, 24.607, 21.702, -164.917, 57.207, -93.730, ACCEL, -294.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.121 +Sine
-110.737, 24.443, 21.596, -164.851, 57.172, -93.844, ACCEL, -296.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.124 +Sine
-110.830, 24.302, 21.506, -164.781, 57.148, -93.965, ACCEL, -298.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.128 +Sine
-110.944, 24.221, 21.453, -164.699, 57.150, -94.106, ACCEL, -300.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.131 +Sine
-111.086, 24.211, 21.447, -164.603, 57.185, -94.270, ACCEL, -302.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.134 +Sine
-111.251, 24.258, 21.478, -164.496, 57.244, -94.453, ACCEL, -304.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.138 +Sine
-111.424, 24.325, 21.521, -164.385, 57.314, -94.643, ACCEL, -306.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.141 +Sine
-111.587, 24.368, 21.548, -164.279, 57.372, -94.825, ACCEL, -308.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.145 +Sine
-111.727, 24.350, 21.537, -164.185, 57.404, -94.987, ACCEL, -310.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.148 +Sine
-111.838, 24.261, 21.480, -164.106, 57.404, -95.123, ACCEL, -312.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.152 +Sine
-111.926, 24.116, 21.385, -164.038, 57.379, -95.240, CRUISE, -314.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.155 +Sine
-112.005, 23.950, 21.278, -163.976, 57.344, -95.350, CRUISE, -316.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.159 +Sine
-112.094, 23.807, 21.185, -163.908, 57.321, -95.467, CRUISE, -318.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.162 +Sine
-112.205, 23.724, 21.131, -163.829, 57.324, -95.604, CRUISE, -320.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.166 +Sine
-112.346, 23.711, 21.122, -163.736, 57.359, -95.766, CRUISE, -322.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.169 +Sine
-112.510, 23.755, 21.151, -163.630, 57.420, -95.947, CRUISE, -324.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.172 +Sine
-112.683, 23.818, 21.192, -163.521, 57.490, -96.136, CRUISE, -326.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.176 +Sine
-112.846, 23.856, 21.217, -163.416, 57.549, -96.317, CRUISE, -328.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.179 +Sine
-112.984, 23.836, 21.204, -163.325, 57.582, -96.476, CRUISE, -330.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.183 +Sine
-113.092, 23.745, 21.144, -163.248, 57.582, -96.609, CRUISE, -332.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.186 +Sine
-113.176, 23.597, 21.048, -163.184, 57.558, -96.722, CRUISE, -334.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.190 +Sine
-113.251, 23.430, 20.938, -163.125, 57.524, -96.826, CRUISE, -336.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.193 +Sine
-113.335, 23.286, 20.843, -163.061, 57.502, -96.939, CRUISE, -338.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.197 +Sine
-113.444, 23.200, 20.787, -162.984, 57.505, -97.073, CRUISE, -340.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.200 +Sine
-113.584, 23.185, 20.777, -162.893, 57.541, -97.232, CRUISE, -342.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.203 +Sine
-113.747, 23.224, 20.803, -162.789, 57.602, -97.412, CRUISE, -344.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.207 +Sine
-113.919, 23.284, 20.842, -162.681, 57.673, -97.600, CRUISE, -346.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.210 +Sine
-114.082, 23.319, 20.865, -162.579, 57.732, -97.779, CRUISE, -348.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.214 +Sine
-114.218, 23.295, 20.850, -162.490, 57.766, -97.935, CRUISE, -350.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.217 +Sine
-114.323, 23.202, 20.788, -162.416, 57.767, -98.065, CRUISE, -352.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.221 +Sine
-114.403, 23.053, 20.690, -162.355, 57.743, -98.173, CRUISE, -354.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.224 +Sine
-114.474, 22.884, 20.578, -162.299, 57.710, -98.273, CRUISE, -356.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.228 +Sine
-114.554, 22.739, 20.481, -162.238, 57.689, -98.381, CRUISE, -358.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.231 +Sine
-114.661, 22.651, 20.422, -162.164, 57.693, -98.511, CRUISE, -360.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.234 +Sine
-114.798, 22.633, 20.410, -162.075, 57.730, -98.668, CRUISE, -362.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.238 +Sine
-114.961, 22.669, 20.434, -161.973, 57.791, -98.847, CRUISE, -364.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.241 +Sine
-115.133, 22.724, 20.471, -161.867, 57.862, -99.033, CRUISE, -366.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.245 +Sine
-115.294, 22.756, 20.492, -161.767, 57.922, -99.210, CRUISE, -368.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.248 +Sine
-115.429, 22.730, 20.475, -161.680, 57.956, -99.364, CRUISE, -370.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.252 +Sine
-115.531, 22.634, 20.411, -161.609, 57.958, -99.490, CRUISE, -372.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.255 +Sine
-115.607, 22.484, 20.310, -161.551, 57.935, -99.593, CRUISE, -374.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.259 +Sine
-115.673, 22.314, 20.196, -161.498, 57.903, -99.689, CRUISE, -376.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.262 +Sine
-115.750, 22.167, 20.097, -161.440, 57.882, -99.793, CRUISE, -378.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.266 +Sine
-115.854, 22.077, 20.037, -161.369, 57.888, -99.919, CRUISE, -380.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.269 +Sine
-115.989, 22.056, 20.022, -161.282, 57.924, -100.073, CRUISE, -382.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.272 +Sine
-116.151, 22.089, 20.044, -161.183, 57.986, -100.250, CRUISE, -384.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.276 +Sine
-116.322, 22.140, 20.079, -161.079, 58.058, -100.435, CRUISE, -386.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.279 +Sine
-116.483, 22.168, 20.098, -160.981, 58.118, -100.610, CRUISE, -388.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.283 +Sine
-116.616, 22.140, 20.079, -160.896, 58.153, -100.761, CRUISE, -390.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.286 +Sine
-116.715, 22.042, 20.013, -160.828, 58.156, -100.883, CRUISE, -392.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.290 +Sine
-116.787, 21.891, 19.910, -160.773, 58.133, -100.982, CRUISE, -394.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.293 +Sine
-116.849, 21.720, 19.794, -160.723, 58.102, -101.073, CRUISE, -396.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.297 +Sine
-116.922, 21.572, 19.693, -160.668, 58.082, -101.173, CRUISE, -398.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.300 +Sine
-117.023, 21.480, 19.630, -160.600, 58.088, -101.296, CRUISE, -400.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.303 +Sine
-117.157, 21.455, 19.613, -160.515, 58.125, -101.447, CRUISE, -402.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.307 +Sine
-117.317, 21.485, 19.633, -160.418, 58.187, -101.622, CRUISE, -404.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.310 +Sine
-117.488, 21.533, 19.666, -160.316, 58.259, -101.805, CRUISE, -406.89, -896.66, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -1.06, +0.00, Lin 0-1 t=0.314 +Sine
-117.647, 21.557, 19.683, -160.220, 58.320, -101.978, CRUISE, -408.89, -895.21, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.51, +0.00, Lin 0-1 t=0.317 +Sine
-117.778, 21.526, 19.662, -160.138, 58.355, -102.126, CRUISE, -410.89, -894.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -3.00, +0.00, Lin 0-1 t=0.321 +Sine
-117.874, 21.427, 19.594, -160.072, 58.358, -102.245, CRUISE, -412.89, -895.38, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -2.34, +0.00, Lin 0-1 t=0.324 +Sine
-117.943, 21.274, 19.489, -160.021, 58.337, -102.340, CRUISE, -414.89, -896.93, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, -0.79, +0.00, Lin 0-1 t=0.328 +Sine
-118.001, 21.102, 19.371, -159.974, 58.306, -102.426, CRUISE, -416.89, -898.78, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +1.06, +0.00, Lin 0-1 t=0.331 +Sine
-118.071, 20.953, 19.267, -159.921, 58.287, -102.521, CRUISE, -418.89, -900.23, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.51, +0.00, Lin 0-1 t=0.334 +Sine
-118.168, 20.859, 19.202, -159.856, 58.293, -102.640, CRUISE, -420.89, -900.72, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +3.00, +0.00, Lin 0-1 t=0.338 +Sine
-118.300, 20.832, 19.184, -159.774, 58.331, -102.789, CRUISE, -422.89, -900.06, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +2.34, +0.00, Lin 0-1 t=0.341 +Sine
-118.460, 20.858, 19.202, -159.679, 58.394, -102.962, CRUISE, -424.89, -898.51, 1341.68, -143.45, 12.86, 163.23, 1, 50.0, 30.0, Sine, +0.79, +0.00, Lin 0-1 t=0.345 +Sine
